latitude,longitude,Presence
-34.962063,138.70061,1
-34.963367,138.700599,1
-34.963394,138.700569,1
-34.96555,138.704397,1
-34.965546,138.704363,1
-34.959161,138.691756,1
-34.960082,138.687233,1
-34.959147,138.68252,1
-34.891895,138.751443,1
-34.887969,138.748924,1
-35.045888,138.58992,1
-35.109797,138.630455,1
-35.109678,138.630503,1
-34.949825,138.677366,1
-34.950435,138.67839,1
-34.951181,138.679086,1
-34.956694,138.693755,1
-34.95864,138.69702,1
-34.958749,138.697325,1
-34.958849,138.699006,1
-34.959369,138.700012,1
-34.959417,138.700012,1
-34.959685,138.700292,1
-34.961215,138.70075,1
-34.961351,138.700803,1
-34.961761,138.70067,1
-34.962144,138.70018,1
-34.964198,138.701662,1
-35.038597,138.67174,1
-35.037969,138.670733,1
-35.036851,138.671254,1
-35.036406,138.671864,1
-34.961754,138.659617,1
-34.960185,138.656411,1
-34.959649,138.656247,1
-34.985196,138.704038,1
-35.007971,138.687577,1
-35.007856,138.687407,1
-35.008124,138.688281,1
-35.008356,138.687106,1
-35.00838,138.689117,1
-35.007827,138.688496,1
-35.007842,138.688414,1
-35.006887,138.687545,1
-35.006818,138.687431,1
-35.006544,138.687181,1
-35.006434,138.687019,1
-35.00625,138.686831,1
-35.005729,138.686486,1
-35.005558,138.686272,1
-35.005435,138.685782,1
-35.00529,138.682373,1
-35.005226,138.68236,1
-35.005177,138.681527,1
-35.005208,138.681586,1
-35.005328,138.6814,1
-35.005727,138.680634,1
-35.007634,138.688,1
-34.997881,138.637569,1
-34.997937,138.640261,1
-34.997955,138.642548,1
-34.998016,138.642992,1
-34.998002,138.643055,1
-34.998022,138.642975,1
-34.997983,138.642922,1
-34.998862,138.643777,1
-34.985044,138.727983,1
-34.985209,138.728008,1
-34.985338,138.728066,1
-34.987087,138.72844,1
-34.986455,138.732831,1
-34.986426,138.732821,1
-34.987284,138.730394,1
-34.963864,138.652787,1
-35.008512,138.739369,1
-34.903294,138.706585,1
-34.949772,138.675624,1
-34.950345,138.677978,1
-34.950522,138.678274,1
-34.961625,138.694216,1
-34.959006,138.691794,1
-34.954283,138.67583,1
-35.02363,138.611639,1
-35.024625,138.61972,1
-34.956876,138.735433,1
-34.956953,138.73531,1
-35.085935,138.592853,1
-34.951404,138.679023,1
-34.953248,138.680748,1
-34.953959,138.67582,1
-34.959701,138.684078,1
-35.017072,138.611935,1
-34.899684,138.697677,1
-34.899662,138.697958,1
-34.902818,138.701388,1
-34.903301,138.702378,1
-34.903412,138.702531,1
-34.902878,138.703297,1
-34.903221,138.706696,1
-34.903255,138.706715,1
-34.903132,138.703582,1
-34.902713,138.702007,1
-35.008534,138.75576,1
-34.999433,138.751229,1
-34.999528,138.751431,1
-35.000056,138.752769,1
-35.010205,138.637038,1
-34.955878,138.703401,1
-34.960544,138.71004,1
-34.960474,138.710309,1
-34.960642,138.711006,1
-34.960659,138.710949,1
-34.96099,138.713545,1
-34.922864,138.686787,1
-34.922957,138.686619,1
-35.034034,138.594532,1
-35.035711,138.594235,1
-35.035681,138.594429,1
-35.045938,138.736856,1
-35.045788,138.736841,1
-34.957969,138.73418,1
-34.958098,138.734095,1
-34.911412,138.729222,1
-34.909256,138.705325,1
-34.909855,138.7062,1
-34.910318,138.706912,1
-34.827797,138.886133,1
-34.911225,138.773984,1
-34.91116,138.774421,1
-34.911973,138.771182,1
-34.912823,138.768895,1
-34.723636,138.825567,1
-34.762821,138.754411,1
-34.780234,138.711743,1
-35.00901,138.689503,1
-35.008958,138.689421,1
-35.008879,138.689298,1
-35.008858,138.689251,1
-35.008145,138.688301,1
-35.008137,138.688252,1
-35.008152,138.688954,1
-35.007992,138.688655,1
-35.007868,138.688492,1
-35.007544,138.688082,1
-35.007217,138.687939,1
-35.007018,138.68764,1
-35.006842,138.687504,1
-35.006741,138.687376,1
-35.006663,138.687267,1
-35.006189,138.686827,1
-35.005203,138.685205,1
-35.004919,138.684546,1
-34.938326,138.674936,1
-35.001189,138.699653,1
-34.933104,138.674432,1
-34.931385,138.674428,1
-34.931394,138.674468,1
-34.934968,138.674193,1
-34.933542,138.67292,1
-34.931677,138.673022,1
-34.930819,138.675202,1
-34.931251,138.676632,1
-34.931358,138.676673,1
-34.932765,138.676668,1
-34.928546,138.683083,1
-34.930499,138.684392,1
-34.929969,138.694451,1
-34.929964,138.694554,1
-34.930082,138.69496,1
-34.930426,138.696878,1
-34.930766,138.696881,1
-34.932195,138.697653,1
-34.932663,138.698258,1
-34.932681,138.698179,1
-34.932804,138.698264,1
-34.933325,138.698502,1
-34.933804,138.698637,1
-34.933838,138.698603,1
-34.934328,138.698535,1
-34.934391,138.698502,1
-34.928259,138.69371,1
-34.928108,138.693793,1
-34.928139,138.69383,1
-34.923573,138.692089,1
-34.923422,138.691394,1
-34.92328,138.690803,1
-34.917077,138.679055,1
-34.917286,138.679592,1
-34.917306,138.67701,1
-34.951314,138.671788,1
-34.949931,138.675727,1
-34.950369,138.678045,1
-34.950486,138.678195,1
-34.95335,138.680822,1
-34.953891,138.682612,1
-34.953458,138.68581,1
-34.953543,138.686561,1
-34.953631,138.686689,1
-34.953876,138.688287,1
-34.953782,138.689919,1
-34.952653,138.691302,1
-34.952155,138.693471,1
-34.954587,138.575174,1
-34.95315,138.69401,1
-34.95357,138.69372,1
-34.954364,138.696238,1
-34.955906,138.699621,1
-34.956342,138.697801,1
-34.956354,138.697771,1
-34.955759,138.698566,1
-34.955661,138.698537,1
-34.957677,138.700075,1
-34.957538,138.696542,1
-34.957602,138.696493,1
-34.957782,138.695339,1
-34.95785,138.69533,1
-34.957927,138.695667,1
-34.958766,138.698036,1
-34.958782,138.69873,1
-34.958868,138.69868,1
-34.958811,138.698717,1
-34.959378,138.700128,1
-34.959384,138.700122,1
-34.959408,138.700149,1
-34.959957,138.70064,1
-34.961256,138.700786,1
-34.961759,138.700815,1
-34.962531,138.700358,1
-34.963313,138.7005,1
-34.964128,138.701483,1
-34.965642,138.704303,1
-34.959058,138.691821,1
-34.958154,138.686525,1
-34.95816,138.686554,1
-34.958329,138.68677,1
-34.960474,138.688512,1
-34.96049,138.688493,1
-34.96011,138.687272,1
-34.959828,138.686443,1
-34.959703,138.684241,1
-35.083504,138.537563,1
-35.036381,138.683056,1
-35.008524,138.73925,1
-35.048226,138.69442,1
-35.034438,138.681545,1
-35.034513,138.68116,1
-35.050488,138.676835,1
-34.92973,138.717771,1
-34.931424,138.718402,1
-34.931446,138.718355,1
-34.931161,138.71704,1
-34.931152,138.71704,1
-34.93092,138.716775,1
-34.93057,138.716032,1
-34.930833,138.719129,1
-35.007542,138.63315,1
-34.932269,138.702747,1
-34.933537,138.703141,1
-34.933816,138.703338,1
-34.934205,138.703677,1
-34.93701,138.705878,1
-34.938384,138.706737,1
-34.933179,138.708641,1
-34.93288,138.708272,1
-34.932627,138.708047,1
-34.932878,138.708112,1
-34.932903,138.708237,1
-34.929759,138.704166,1
-34.930122,138.702377,1
-35.001366,138.619096,1
-34.997449,138.63623,1
-34.998041,138.639882,1
-34.997992,138.641567,1
-34.997895,138.641754,1
-34.997933,138.642549,1
-34.998897,138.647954,1
-34.999909,138.650491,1
-35.000636,138.650389,1
-35.003024,138.647138,1
-35.00306,138.647121,1
-35.004357,138.649544,1
-35.003111,138.646269,1
-35.003102,138.646287,1
-35.00207,138.637758,1
-34.998103,138.636568,1
-35.005746,138.638565,1
-35.00574,138.638565,1
-35.00644,138.633268,1
-35.006495,138.633253,1
-35.035959,138.708624,1
-35.051527,138.686259,1
-34.997516,138.751306,1
-34.998557,138.751992,1
-34.933433,138.702967,1
-34.934355,138.703732,1
-34.934584,138.703899,1
-34.933047,138.70872,1
-34.929996,138.694646,1
-34.929488,138.693276,1
-34.928273,138.693774,1
-34.931104,138.684986,1
-35.008684,138.713515,1
-35.009343,138.714071,1
-34.961943,138.648619,1
-35.08347,138.610094,1
-34.971481,138.638385,1
-35.000778,138.727671,1
-35.011278,138.631977,1
-35.011278,138.631977,1
-35.011278,138.631977,1
-35.019833,138.667767,1
-35.019833,138.667767,1
-35.011678,138.631516,1
-35.011678,138.631516,1
-35.011678,138.631516,1
-35.011678,138.631516,1
-35.011678,138.631516,1
-35.011678,138.631516,1
-35.011678,138.631516,1
-35.019833,138.667767,1
-34.990285,138.635721,1
-34.989453,138.637091,1
-34.991139,138.633458,1
-35.040622,138.752561,1
-35.008809,138.68912,1
-35.008792,138.689108,1
-35.008784,138.689112,1
-35.00874,138.689041,1
-35.008454,138.688648,1
-35.008295,138.68846,1
-35.008143,138.688279,1
-34.887732,138.709999,1
-35.007626,138.636784,1
-35.007458,138.637251,1
-35.009277,138.64781,1
-35.010068,138.64099,1
-34.879925,138.648926,1
-34.876139,138.648116,1
-34.87653,138.648393,1
-34.882765,138.654211,1
-34.924149,138.697207,1
-34.923686,138.697207,1
-34.949841,138.675464,1
-34.950411,138.678067,1
-34.950416,138.678064,1
-34.953812,138.682156,1
-34.953559,138.686063,1
-34.955335,138.6915,1
-34.956333,138.693715,1
-34.956928,138.693913,1
-34.957114,138.694076,1
-34.958023,138.695606,1
-34.958256,138.696231,1
-34.958564,138.696655,1
-34.958693,138.697581,1
-34.958688,138.69758,1
-34.958798,138.698926,1
-34.958832,138.699018,1
-34.959333,138.699981,1
-34.959326,138.700106,1
-34.959967,138.700587,1
-34.961231,138.700786,1
-34.961262,138.700816,1
-34.961804,138.700681,1
-34.96331,138.700487,1
-34.96392,138.70139,1
-34.965632,138.704375,1
-34.965652,138.704377,1
-34.962996,138.699026,1
-34.961648,138.694268,1
-34.949953,138.675742,1
-35.017355,138.74,1
-34.98096,138.786522,1
-35.059646,138.617367,1
-35.059712,138.617367,1
-34.874991,138.70524,1
-34.950518,138.678101,1
-34.950459,138.678124,1
-34.951421,138.679024,1
-34.95412,138.683812,1
-34.953831,138.689875,1
-34.953654,138.69047,1
-34.952518,138.691377,1
-34.952272,138.693411,1
-34.952275,138.693394,1
-34.953405,138.694052,1
-34.953632,138.693627,1
-34.956929,138.695752,1
-34.957508,138.695634,1
-34.957619,138.694996,1
-34.957898,138.695627,1
-34.9562,138.693297,1
-34.955983,138.692801,1
-34.955284,138.691383,1
-34.859565,138.708717,1
-34.979555,138.746184,1
-34.980454,138.745528,1
-34.981935,138.74342,1
-34.98301,138.742629,1
-34.9834,138.742383,1
-35.008828,138.666718,1
-35.02081,138.678778,1
-35.018773,138.669917,1
-35.018769,138.669898,1
-35.018501,138.66932,1
-35.041226,138.695128,1
-35.030571,138.577875,1
-35.030483,138.577862,1
-35.03029,138.714181,1
-34.922506,138.693455,1
-34.922415,138.692883,1
-34.922415,138.692883,1
-34.921929,138.694212,1
-35.013225,138.715542,1
-35.008315,138.72629,1
-35.008641,138.637357,1
-35.154688,138.548406,1
-35.15225,138.576434,1
-35.158336,138.539531,1
-35.137695,138.592205,1
-35.1502,138.537747,1
-34.999403,138.655419,1
-35.021459,138.666611,1
-35.021459,138.666611,1
-35.00828,138.636818,1
-35.010366,138.692461,1
-35.00652,138.698822,1
-35.006114,138.719079,1
-34.963107,138.702276,1
-34.953744,138.698065,1
-34.953671,138.697786,1
-34.904715,138.878831,1
-35.008397,138.726508,1
-35.008338,138.726507,1
-35.00754,138.727124,1
-35.005639,138.726996,1
-35.005748,138.727385,1
-35.007138,138.728226,1
-35.009125,138.729732,1
-35.008453,138.727934,1
-35.013824,138.72326,1
-34.993703,138.70417,1
-34.961703,138.698284,1
-34.962895,138.700479,1
-35.147531,138.557084,1
-35.038472,138.629423,1
