ID,latitude,longitude
1048,-34.958754,138.6975
1049,-34.958723,138.697752
1050,-34.958898,138.699096
1051,-34.959423,138.700025
1052,-34.959684,138.700345
1053,-34.961804,138.700816
1054,-34.962063,138.70061
1055,-34.963367,138.700599
1056,-34.963394,138.700569
1057,-34.96555,138.704397
1058,-34.965546,138.704363
1059,-34.959161,138.691756
1060,-34.960082,138.687233
1061,-34.959147,138.68252
1062,-34.891895,138.751443
1063,-34.887969,138.748924
1064,-35.045888,138.58992
1065,-35.109797,138.630455
1066,-35.109678,138.630503
1067,-34.949825,138.677366
1068,-34.950435,138.67839
1069,-34.951181,138.679086
1070,-34.956694,138.693755
1071,-34.95864,138.69702
1072,-34.958749,138.697325
1073,-34.958849,138.699006
1074,-34.959369,138.700012
1075,-34.959417,138.700012
1076,-34.959685,138.700292
1077,-34.961215,138.70075
1078,-34.961351,138.700803
1079,-34.961761,138.70067
1080,-34.962144,138.70018
1081,-34.964198,138.701662
1082,-35.038597,138.67174
1083,-35.037969,138.670733
1084,-35.036851,138.671254
1085,-35.036406,138.671864
1086,-34.961754,138.659617
1087,-34.960185,138.656411
1088,-34.959649,138.656247
1089,-34.985196,138.704038
1090,-35.007971,138.687577
1091,-35.007856,138.687407
1092,-35.008124,138.688281
1093,-35.008356,138.687106
1094,-35.00838,138.689117
1095,-35.007827,138.688496
1096,-35.007842,138.688414
1097,-35.006887,138.687545
1098,-35.006818,138.687431
1099,-35.006544,138.687181
1100,-35.006434,138.687019
1101,-35.00625,138.686831
1102,-35.005729,138.686486
1103,-35.005558,138.686272
1104,-35.005435,138.685782
1105,-35.00529,138.682373
1106,-35.005226,138.68236
1107,-35.005177,138.681527
1108,-35.005208,138.681586
1109,-35.005328,138.6814
1110,-35.005727,138.680634
1111,-35.007634,138.688
1112,-34.997881,138.637569
1113,-34.997937,138.640261
1114,-34.997955,138.642548
1115,-34.998016,138.642992
1116,-34.998002,138.643055
1117,-34.998022,138.642975
1118,-34.997983,138.642922
1119,-34.998862,138.643777
1120,-34.985044,138.727983
1121,-34.985209,138.728008
1122,-34.985338,138.728066
1123,-34.987087,138.72844
1124,-34.986455,138.732831
1125,-34.986426,138.732821
1126,-34.987284,138.730394
1127,-34.963864,138.652787
1128,-35.008512,138.739369
1129,-34.903294,138.706585
1130,-34.949772,138.675624
1131,-34.950345,138.677978
1132,-34.950522,138.678274
1133,-34.961625,138.694216
1134,-34.959006,138.691794
1135,-34.954283,138.67583
1136,-35.02363,138.611639
1137,-35.024625,138.61972
1138,-34.956876,138.735433
1139,-34.956953,138.73531
1140,-35.085935,138.592853
1141,-34.951404,138.679023
1142,-34.953248,138.680748
1143,-34.953959,138.67582
1144,-34.959701,138.684078
1145,-35.017072,138.611935
1146,-34.899684,138.697677
1147,-34.899662,138.697958
1148,-34.902818,138.701388
1149,-34.903301,138.702378
1150,-34.903412,138.702531
1151,-34.902878,138.703297
1152,-34.903221,138.706696
1153,-34.903255,138.706715
1154,-34.903132,138.703582
1155,-34.902713,138.702007
1156,-35.008534,138.75576
1157,-34.999433,138.751229
1158,-34.999528,138.751431
1159,-35.000056,138.752769
1160,-35.010205,138.637038
1161,-34.955878,138.703401
1162,-34.960544,138.71004
1163,-34.960474,138.710309
1164,-34.960642,138.711006
1165,-34.960659,138.710949
1166,-34.96099,138.713545
1167,-34.922864,138.686787
1168,-34.922957,138.686619
1169,-35.034034,138.594532
1170,-35.035711,138.594235
1171,-35.035681,138.594429
1172,-35.045938,138.736856
1173,-35.045788,138.736841
1174,-34.957969,138.73418
1175,-34.958098,138.734095
1176,-34.911412,138.729222
1177,-34.909256,138.705325
1178,-34.909855,138.7062
1179,-34.910318,138.706912
1180,-34.827797,138.886133
1181,-34.911225,138.773984
1182,-34.91116,138.774421
1183,-34.911973,138.771182
1184,-34.912823,138.768895
1185,-34.723636,138.825567
1186,-34.762821,138.754411
1187,-34.780234,138.711743
1188,-35.00901,138.689503
1189,-35.008958,138.689421
1190,-35.008879,138.689298
1191,-35.008858,138.689251
1192,-35.008145,138.688301
1193,-35.008137,138.688252
1194,-35.008152,138.688954
1195,-35.007992,138.688655
1196,-35.007868,138.688492
1197,-35.007544,138.688082
1198,-35.007217,138.687939
1199,-35.007018,138.68764
1200,-35.006842,138.687504
1201,-35.006741,138.687376
1202,-35.006663,138.687267
1203,-35.006189,138.686827
1204,-35.005203,138.685205
1205,-35.004919,138.684546
1206,-34.938326,138.674936
1207,-35.001189,138.699653
1208,-34.933104,138.674432
1209,-34.931385,138.674428
1210,-34.931394,138.674468
1211,-34.934968,138.674193
1212,-34.933542,138.67292
1213,-34.931677,138.673022
1214,-34.930819,138.675202
1215,-34.931251,138.676632
1216,-34.931358,138.676673
1217,-34.932765,138.676668
1218,-34.928546,138.683083
1219,-34.930499,138.684392
1220,-34.929969,138.694451
1221,-34.929964,138.694554
1222,-34.930082,138.69496
1223,-34.930426,138.696878
1224,-34.930766,138.696881
1225,-34.932195,138.697653
1226,-34.932663,138.698258
1227,-34.932681,138.698179
1228,-34.932804,138.698264
1229,-34.933325,138.698502
1230,-34.933804,138.698637
1231,-34.933838,138.698603
1232,-34.934328,138.698535
1233,-34.934391,138.698502
1234,-34.928259,138.69371
1235,-34.928108,138.693793
1236,-34.928139,138.69383
1237,-34.923573,138.692089
1238,-34.923422,138.691394
1239,-34.92328,138.690803
1240,-34.917077,138.679055
1241,-34.917286,138.679592
1242,-34.917306,138.67701
1243,-34.951314,138.671788
1244,-34.949931,138.675727
1245,-34.950369,138.678045
1246,-34.950486,138.678195
1247,-34.95335,138.680822
1248,-34.953891,138.682612
1249,-34.953458,138.68581
1250,-34.953543,138.686561
1251,-34.953631,138.686689
1252,-34.953876,138.688287
1253,-34.953782,138.689919
1254,-34.952653,138.691302
1255,-34.952155,138.693471
1256,-34.954587,138.575174
1257,-34.95315,138.69401
1258,-34.95357,138.69372
1259,-34.954364,138.696238
1260,-34.955906,138.699621
1261,-34.956342,138.697801
1262,-34.956354,138.697771
1263,-34.955759,138.698566
1264,-34.955661,138.698537
1265,-34.957677,138.700075
1266,-34.957538,138.696542
1267,-34.957602,138.696493
1268,-34.957782,138.695339
1269,-34.95785,138.69533
1270,-34.957927,138.695667
1271,-34.958766,138.698036
1272,-34.958782,138.69873
1273,-34.958868,138.69868
1274,-34.958811,138.698717
1275,-34.959378,138.700128
1276,-34.959384,138.700122
1277,-34.959408,138.700149
1278,-34.959957,138.70064
1279,-34.961256,138.700786
1280,-34.961759,138.700815
1281,-34.962531,138.700358
1282,-34.963313,138.7005
1283,-34.964128,138.701483
1284,-34.965642,138.704303
1285,-34.959058,138.691821
1286,-34.958154,138.686525
1287,-34.95816,138.686554
1288,-34.958329,138.68677
1289,-34.960474,138.688512
1290,-34.96049,138.688493
1291,-34.96011,138.687272
1292,-34.959828,138.686443
1293,-34.959703,138.684241
1294,-35.083504,138.537563
1295,-35.036381,138.683056
1296,-35.008524,138.73925
1297,-35.048226,138.69442
1298,-35.034438,138.681545
1299,-35.034513,138.68116
1300,-35.050488,138.676835
1301,-34.92973,138.717771
1302,-34.931424,138.718402
1303,-34.931446,138.718355
1304,-34.931161,138.71704
1305,-34.931152,138.71704
1306,-34.93092,138.716775
1307,-34.93057,138.716032
1308,-34.930833,138.719129
1309,-35.007542,138.63315
1310,-34.932269,138.702747
1311,-34.933537,138.703141
1312,-34.933816,138.703338
1313,-34.934205,138.703677
1314,-34.93701,138.705878
1315,-34.938384,138.706737
1316,-34.933179,138.708641
1317,-34.93288,138.708272
1318,-34.932627,138.708047
1319,-34.932878,138.708112
1320,-34.932903,138.708237
1321,-34.929759,138.704166
1322,-34.930122,138.702377
1323,-35.001366,138.619096
1324,-34.997449,138.63623
1325,-34.998041,138.639882
1326,-34.997992,138.641567
1327,-34.997895,138.641754
1328,-34.997933,138.642549
1329,-34.998897,138.647954
1330,-34.999909,138.650491
1331,-35.000636,138.650389
1332,-35.003024,138.647138
1333,-35.00306,138.647121
1334,-35.004357,138.649544
1335,-35.003111,138.646269
1336,-35.003102,138.646287
1337,-35.00207,138.637758
1338,-34.998103,138.636568
1339,-35.005746,138.638565
1340,-35.00574,138.638565
1341,-35.00644,138.633268
1342,-35.006495,138.633253
1343,-35.035959,138.708624
1344,-35.051527,138.686259
1345,-34.997516,138.751306
1346,-34.998557,138.751992
1347,-34.933433,138.702967
1348,-34.934355,138.703732
1349,-34.934584,138.703899
1350,-34.933047,138.70872
1351,-34.929996,138.694646
1352,-34.929488,138.693276
1353,-34.928273,138.693774
1354,-34.931104,138.684986
1355,-35.008684,138.713515
1356,-35.009343,138.714071
1357,-34.961943,138.648619
1358,-35.08347,138.610094
1359,-34.971481,138.638385
1360,-35.000778,138.727671
1361,-35.011278,138.631977
1362,-35.011278,138.631977
1363,-35.011278,138.631977
1364,-35.019833,138.667767
1365,-35.019833,138.667767
1366,-35.011678,138.631516
1367,-35.011678,138.631516
1368,-35.011678,138.631516
1369,-35.011678,138.631516
1370,-35.011678,138.631516
1371,-35.011678,138.631516
1372,-35.011678,138.631516
1373,-35.019833,138.667767
1374,-34.990285,138.635721
1375,-34.989453,138.637091
1376,-34.991139,138.633458
1377,-35.040622,138.752561
1378,-35.008809,138.68912
1379,-35.008792,138.689108
1380,-35.008784,138.689112
1381,-35.00874,138.689041
1382,-35.008454,138.688648
1383,-35.008295,138.68846
1384,-35.008143,138.688279
1385,-34.887732,138.709999
1386,-35.007626,138.636784
1387,-35.007458,138.637251
1388,-35.009277,138.64781
1389,-35.010068,138.64099
1390,-34.879925,138.648926
1391,-34.876139,138.648116
1392,-34.87653,138.648393
1393,-34.882765,138.654211
1394,-34.924149,138.697207
1395,-34.923686,138.697207
1396,-34.949841,138.675464
1397,-34.950411,138.678067
1398,-34.950416,138.678064
1399,-34.953812,138.682156
1400,-34.953559,138.686063
1401,-34.955335,138.6915
1402,-34.956333,138.693715
1403,-34.956928,138.693913
1404,-34.957114,138.694076
1405,-34.958023,138.695606
1406,-34.958256,138.696231
1407,-34.958564,138.696655
1408,-34.958693,138.697581
1409,-34.958688,138.69758
1410,-34.958798,138.698926
1411,-34.958832,138.699018
1412,-34.959333,138.699981
1413,-34.959326,138.700106
1414,-34.959967,138.700587
1415,-34.961231,138.700786
1416,-34.961262,138.700816
1417,-34.961804,138.700681
1418,-34.96331,138.700487
1419,-34.96392,138.70139
1420,-34.965632,138.704375
1421,-34.965652,138.704377
1422,-34.962996,138.699026
1423,-34.961648,138.694268
1424,-34.949953,138.675742
1425,-35.017355,138.74
1426,-34.98096,138.786522
1427,-35.059646,138.617367
1428,-35.059712,138.617367
1429,-34.874991,138.70524
1430,-34.950518,138.678101
1431,-34.950459,138.678124
1432,-34.951421,138.679024
1433,-34.95412,138.683812
1434,-34.953831,138.689875
1435,-34.953654,138.69047
1436,-34.952518,138.691377
1437,-34.952272,138.693411
1438,-34.952275,138.693394
1439,-34.953405,138.694052
1440,-34.953632,138.693627
1441,-34.956929,138.695752
1442,-34.957508,138.695634
1443,-34.957619,138.694996
1444,-34.957898,138.695627
1445,-34.9562,138.693297
1446,-34.955983,138.692801
1447,-34.955284,138.691383
1448,-34.859565,138.708717
1449,-34.979555,138.746184
1450,-34.980454,138.745528
1451,-34.981935,138.74342
1452,-34.98301,138.742629
1453,-34.9834,138.742383
1454,-35.008828,138.666718
1455,-35.02081,138.678778
1456,-35.018773,138.669917
1457,-35.018769,138.669898
1458,-35.018501,138.66932
1459,-35.041226,138.695128
1460,-35.030571,138.577875
1461,-35.030483,138.577862
1462,-35.03029,138.714181
1463,-34.922506,138.693455
1464,-34.922415,138.692883
1465,-34.922415,138.692883
1466,-34.921929,138.694212
1467,-35.013225,138.715542
1468,-35.008315,138.72629
1469,-35.008641,138.637357
1470,-35.154688,138.548406
1471,-35.15225,138.576434
1472,-35.158336,138.539531
1473,-35.137695,138.592205
1474,-35.1502,138.537747
1475,-34.999403,138.655419
1476,-35.021459,138.666611
1477,-35.021459,138.666611
1478,-35.00828,138.636818
1479,-35.010366,138.692461
1480,-35.00652,138.698822
1481,-35.006114,138.719079
1482,-34.963107,138.702276
1483,-34.953744,138.698065
1484,-34.953671,138.697786
1485,-34.904715,138.878831
1486,-35.008397,138.726508
1487,-35.008338,138.726507
1488,-35.00754,138.727124
1489,-35.005639,138.726996
1490,-35.005748,138.727385
1491,-35.007138,138.728226
1492,-35.009125,138.729732
1493,-35.008453,138.727934
1494,-35.013824,138.72326
1495,-34.993703,138.70417
1496,-34.961703,138.698284
1497,-34.962895,138.700479
1498,-35.147531,138.557084
1499,-35.038472,138.629423
